sample_id,task,layer,head,future_horizon,method,token_time_choices,choice_fraction
gov_report:87,gov_report,7,1,16,ema_rho_0.999,6919,0.15727859610838335
gov_report:87,gov_report,7,1,16,ema_rho_0.5,4636,0.10538279687215857
gov_report:87,gov_report,7,1,16,ema_rho_0.99,3226,0.07333151482087652
gov_report:87,gov_report,7,1,32,ema_rho_0,6426,0.22103742432581178
gov_report:87,gov_report,7,1,32,ema_rho_0.5,3349,0.1151967528893781
gov_report:87,gov_report,7,1,32,ema_rho_0.25,2809,0.09662217941662081
gov_report:87,gov_report,7,1,32,ema_rho_0.995,1784,0.061364887176664835
gov_report:87,gov_report,7,1,32,ema_rho_0.8,3319,0.11416483214089158
gov_report:87,gov_report,7,1,32,ema_rho_0.9,2404,0.08269124931205284
gov_report:87,gov_report,7,1,32,ema_rho_0.99,1976,0.06796917996697853
gov_report:87,gov_report,7,1,32,ema_rho_0.999,4494,0.15458172812328014
gov_report:87,gov_report,7,1,32,ema_rho_0.95,2511,0.08637176664832141
gov_report:87,gov_report,7,2,1,ema_rho_0,14873,0.2554971483542912
gov_report:87,gov_report,7,2,1,ema_rho_0.25,6140,0.10547653404796262
gov_report:87,gov_report,7,2,1,ema_rho_0.99,3732,0.06411049268192125
gov_report:87,gov_report,7,2,1,ema_rho_0.8,7386,0.12688105545248402
gov_report:87,gov_report,7,2,1,ema_rho_0.5,7622,0.1309352023637738
gov_report:87,gov_report,7,2,1,ema_rho_0.9,5804,0.09970452827595684
gov_report:87,gov_report,7,2,1,ema_rho_0.999,5059,0.08690647976362262
gov_report:87,gov_report,7,2,1,ema_rho_0.995,1840,0.031608603037174464
gov_report:87,gov_report,7,2,1,ema_rho_0.95,5756,0.09887995602281316
gov_report:87,gov_report,7,2,4,ema_rho_0,11630,0.21011743450767842
gov_report:87,gov_report,7,2,4,ema_rho_0.25,5319,0.09609756097560976
gov_report:87,gov_report,7,2,4,ema_rho_0.99,3719,0.06719060523938573
gov_report:87,gov_report,7,2,4,ema_rho_0.8,8144,0.14713640469738032
gov_report:87,gov_report,7,2,4,ema_rho_0.5,7219,0.1304245709123758
gov_report:87,gov_report,7,2,4,ema_rho_0.9,6376,0.11519421860885276
gov_report:87,gov_report,7,2,4,ema_rho_0.999,5090,0.09196025293586269
gov_report:87,gov_report,7,2,4,ema_rho_0.995,1860,0.03360433604336043
gov_report:87,gov_report,7,2,4,ema_rho_0.95,5993,0.10827461607949412
gov_report:87,gov_report,7,2,16,ema_rho_0,8427,0.19155755591925805
gov_report:87,gov_report,7,2,16,ema_rho_0.25,3960,0.09001636661211129
gov_report:87,gov_report,7,2,16,ema_rho_0.99,3146,0.0715130023640662
gov_report:87,gov_report,7,2,16,ema_rho_0.9,5132,0.11665757410438261
gov_report:87,gov_report,7,2,16,ema_rho_0.8,6905,0.15696035642844153
gov_report:87,gov_report,7,2,16,ema_rho_0.5,5575,0.1267275868339698
gov_report:87,gov_report,7,2,16,ema_rho_0.999,4719,0.10726950354609929
gov_report:87,gov_report,7,2,16,ema_rho_0.95,4697,0.10676941262047646
gov_report:87,gov_report,7,2,16,ema_rho_0.995,1431,0.03252864157119476
gov_report:87,gov_report,7,2,32,ema_rho_0,6139,0.2111653824986241
gov_report:87,gov_report,7,2,32,ema_rho_0.25,2585,0.08891717116125482
gov_report:87,gov_report,7,2,32,ema_rho_0.99,2126,0.07312878370941112
gov_report:87,gov_report,7,2,32,ema_rho_0.9,3077,0.10584067143643368
gov_report:87,gov_report,7,2,32,ema_rho_0.8,4232,0.14556962025316456
gov_report:87,gov_report,7,2,32,ema_rho_0.5,3626,0.12472482113373692
gov_report:87,gov_report,7,2,32,ema_rho_0.999,3570,0.12279856906989543
gov_report:87,gov_report,7,2,32,ema_rho_0.995,991,0.03408778205833792
gov_report:87,gov_report,7,2,32,ema_rho_0.95,2726,0.09376719867914145
gov_report:87,gov_report,7,3,1,ema_rho_0,16698,0.2868480725623583
gov_report:87,gov_report,7,3,1,ema_rho_0.5,9981,0.1714594928880643
gov_report:87,gov_report,7,3,1,ema_rho_0.999,2306,0.039613825328111044
gov_report:87,gov_report,7,3,1,ema_rho_0.8,8794,0.15106850821136536
gov_report:87,gov_report,7,3,1,ema_rho_0.995,1012,0.017384731670445956
gov_report:87,gov_report,7,3,1,ema_rho_0.99,1991,0.03420256991685563
gov_report:87,gov_report,7,3,1,ema_rho_0.25,7982,0.1371194942623514
gov_report:87,gov_report,7,3,1,ema_rho_0.9,5902,0.10138802995945853
gov_report:87,gov_report,7,3,1,ema_rho_0.95,3546,0.06091527520098949
gov_report:87,gov_report,7,3,4,ema_rho_0,15029,0.27152664859981934
gov_report:87,gov_report,7,3,4,ema_rho_0.8,9029,0.16312556458897923
gov_report:87,gov_report,7,3,4,ema_rho_0.999,2149,0.0388256549232159
gov_report:87,gov_report,7,3,4,ema_rho_0.95,3331,0.0601806684733514
gov_report:87,gov_report,7,3,4,ema_rho_0.25,7579,0.1369286359530262
gov_report:87,gov_report,7,3,4,ema_rho_0.5,9568,0.1728635953026197
gov_report:87,gov_report,7,3,4,ema_rho_0.995,978,0.017669376693766937
gov_report:87,gov_report,7,3,4,ema_rho_0.99,1854,0.03349593495934959
gov_report:87,gov_report,7,3,4,ema_rho_0.9,5833,0.10538392050587173
gov_report:87,gov_report,7,3,16,ema_rho_0,10814,0.24581742134933623
gov_report:87,gov_report,7,3,16,ema_rho_0.5,7718,0.1754409892707765
gov_report:87,gov_report,7,3,16,ema_rho_0.999,1958,0.04450809238043281
gov_report:87,gov_report,7,3,16,ema_rho_0.95,2846,0.06469358065102745
gov_report:87,gov_report,7,3,16,ema_rho_0.9,4931,0.11208856155664666
gov_report:87,gov_report,7,3,16,ema_rho_0.99,1673,0.03802964175304601
gov_report:87,gov_report,7,3,16,ema_rho_0.8,7724,0.17557737770503729
gov_report:87,gov_report,7,3,16,ema_rho_0.25,5276,0.11993089652664121
gov_report:87,gov_report,7,3,16,ema_rho_0.995,1052,0.023913438807055827
gov_report:87,gov_report,7,3,32,ema_rho_0,7859,0.2703288387451844
gov_report:87,gov_report,7,3,32,ema_rho_0.25,3620,0.12451843698403962
gov_report:87,gov_report,7,3,32,ema_rho_0.99,1113,0.038284259768849756
gov_report:87,gov_report,7,3,32,ema_rho_0.9,2644,0.09094661529994497
gov_report:87,gov_report,7,3,32,ema_rho_0.999,1336,0.04595487066593286
gov_report:87,gov_report,7,3,32,ema_rho_0.95,1467,0.05046092460099064
gov_report:87,gov_report,7,3,32,ema_rho_0.8,4915,0.16906301596037424
gov_report:87,gov_report,7,3,32,ema_rho_0.995,723,0.02486929003852504
gov_report:87,gov_report,7,3,32,ema_rho_0.5,5395,0.1855737479361585
gov_report:87,gov_report,7,4,1,ema_rho_0,14209,0.24409056551913694
gov_report:87,gov_report,7,4,1,ema_rho_0.5,8230,0.1413797842369271
gov_report:87,gov_report,7,4,1,ema_rho_0.995,2165,0.03719164433450148
gov_report:87,gov_report,7,4,1,ema_rho_0.99,3691,0.0634061705490277
gov_report:87,gov_report,7,4,1,ema_rho_0.8,7673,0.13181131038273897
gov_report:87,gov_report,7,4,1,ema_rho_0.999,4968,0.08534322820037106
gov_report:87,gov_report,7,4,1,ema_rho_0.25,6461,0.11099086099086099
gov_report:87,gov_report,7,4,1,ema_rho_0.95,5379,0.09240362811791383
gov_report:87,gov_report,7,4,1,ema_rho_0.9,5436,0.09338280766852196
gov_report:87,gov_report,7,4,4,ema_rho_0,12347,0.2230713640469738
gov_report:87,gov_report,7,4,4,ema_rho_0.5,7985,0.14426377597109305
gov_report:87,gov_report,7,4,4,ema_rho_0.995,1935,0.034959349593495934
gov_report:87,gov_report,7,4,4,ema_rho_0.9,5595,0.1010840108401084
gov_report:87,gov_report,7,4,4,ema_rho_0.99,3597,0.06498644986449864
gov_report:87,gov_report,7,4,4,ema_rho_0.8,7648,0.13817524841915085
gov_report:87,gov_report,7,4,4,ema_rho_0.95,5353,0.09671183378500452
gov_report:87,gov_report,7,4,4,ema_rho_0.25,5899,0.10657633242999097
gov_report:87,gov_report,7,4,4,ema_rho_0.999,4991,0.09017163504968383
gov_report:87,gov_report,7,4,16,ema_rho_0,9286,0.21108383342425896
gov_report:87,gov_report,7,4,16,ema_rho_0.5,5530,0.125704673577014
gov_report:87,gov_report,7,4,16,ema_rho_0.9,4555,0.10354155300963812
gov_report:87,gov_report,7,4,16,ema_rho_0.995,1677,0.038120567375886524
gov_report:87,gov_report,7,4,16,ema_rho_0.8,6152,0.1398436079287143
gov_report:87,gov_report,7,4,16,ema_rho_0.95,4391,0.09981360247317694
gov_report:87,gov_report,7,4,16,ema_rho_0.25,3872,0.08801600290961993
gov_report:87,gov_report,7,4,16,ema_rho_0.99,3272,0.07437715948354247
gov_report:87,gov_report,7,4,16,ema_rho_0.999,5257,0.11949899981814875
gov_report:87,gov_report,7,4,32,ema_rho_0,6920,0.2380297193175564
gov_report:87,gov_report,7,4,32,ema_rho_0.8,3561,0.12248899284534948
gov_report:87,gov_report,7,4,32,ema_rho_0.9,2620,0.09012107870115575
gov_report:87,gov_report,7,4,32,ema_rho_0.99,1990,0.0684507429829389
gov_report:87,gov_report,7,4,32,ema_rho_0.995,1076,0.037011557512383046
gov_report:87,gov_report,7,4,32,ema_rho_0.25,2505,0.0861653824986241
gov_report:87,gov_report,7,4,32,ema_rho_0.95,2611,0.0898115024766098
gov_report:87,gov_report,7,4,32,ema_rho_0.999,4305,0.14808062740781508
gov_report:87,gov_report,7,4,32,ema_rho_0.5,3484,0.11984039625756741
gov_report:87,gov_report,7,5,1,ema_rho_0,14988,0.2574726860441146
gov_report:87,gov_report,7,5,1,ema_rho_0.8,6498,0.11162646876932591
gov_report:87,gov_report,7,5,1,ema_rho_0.99,3710,0.06373256373256374
gov_report:87,gov_report,7,5,1,ema_rho_0.5,7856,0.13495499209784925
gov_report:87,gov_report,7,5,1,ema_rho_0.999,6195,0.10642135642135642
gov_report:87,gov_report,7,5,1,ema_rho_0.9,4552,0.07819693533979248
gov_report:87,gov_report,7,5,1,ema_rho_0.995,2862,0.04916512059369202
gov_report:87,gov_report,7,5,1,ema_rho_0.25,6636,0.113997113997114
gov_report:87,gov_report,7,5,1,ema_rho_0.95,4915,0.08443276300419157
gov_report:87,gov_report,7,5,4,ema_rho_0,12645,0.22845528455284553
gov_report:87,gov_report,7,5,4,ema_rho_0.999,6128,0.11071364046973803
gov_report:87,gov_report,7,5,4,ema_rho_0.5,7438,0.13438121047877147
gov_report:87,gov_report,7,5,4,ema_rho_0.8,6768,0.12227642276422765
gov_report:87,gov_report,7,5,4,ema_rho_0.99,3579,0.06466124661246613
gov_report:87,gov_report,7,5,4,ema_rho_0.9,4702,0.08495031616982837
gov_report:87,gov_report,7,5,4,ema_rho_0.995,2764,0.04993676603432701
gov_report:87,gov_report,7,5,4,ema_rho_0.95,5467,0.09877145438121047
gov_report:87,gov_report,7,5,4,ema_rho_0.25,5859,0.10585365853658536
gov_report:87,gov_report,7,5,16,ema_rho_0,9335,0.21219767230405528
gov_report:87,gov_report,7,5,16,ema_rho_0.999,5527,0.12563647935988362
gov_report:87,gov_report,7,5,16,ema_rho_0.5,5192,0.11802145844699036
gov_report:87,gov_report,7,5,16,ema_rho_0.8,5439,0.12363611565739226
gov_report:87,gov_report,7,5,16,ema_rho_0.9,4533,0.10304146208401528
gov_report:87,gov_report,7,5,16,ema_rho_0.995,2023,0.0459856337515912
gov_report:87,gov_report,7,5,16,ema_rho_0.99,2980,0.06773958901618476
gov_report:87,gov_report,7,5,16,ema_rho_0.95,4969,0.11295235497363157
gov_report:87,gov_report,7,5,16,ema_rho_0.25,3994,0.09078923440625568
gov_report:87,gov_report,7,5,32,ema_rho_0,6339,0.2180448541552009
gov_report:87,gov_report,7,5,32,ema_rho_0.999,3607,0.12407127132636213
gov_report:87,gov_report,7,5,32,ema_rho_0.5,3058,0.10518712162905888
gov_report:87,gov_report,7,5,32,ema_rho_0.8,3990,0.13724545954870665
gov_report:87,gov_report,7,5,32,ema_rho_0.25,2360,0.08117776554760595
gov_report:87,gov_report,7,5,32,ema_rho_0.9,3404,0.11708860759493671
gov_report:87,gov_report,7,5,32,ema_rho_0.995,1331,0.04578288387451844
gov_report:87,gov_report,7,5,32,ema_rho_0.99,1971,0.06779719317556411
gov_report:87,gov_report,7,5,32,ema_rho_0.95,3012,0.10360484314804623
gov_report:87,gov_report,7,6,1,ema_rho_0,14181,0.24360956503813647
gov_report:87,gov_report,7,6,1,ema_rho_0.25,6179,0.10614649900364186
gov_report:87,gov_report,7,6,1,ema_rho_0.99,3911,0.0671854600426029
gov_report:87,gov_report,7,6,1,ema_rho_0.8,7325,0.12583316154744725
gov_report:87,gov_report,7,6,1,ema_rho_0.9,5447,0.09357177214320071
gov_report:87,gov_report,7,6,1,ema_rho_0.995,2241,0.03849721706864564
gov_report:87,gov_report,7,6,1,ema_rho_0.999,5328,0.09152752009894867
gov_report:87,gov_report,7,6,1,ema_rho_0.5,7857,0.1349721706864564
gov_report:87,gov_report,7,6,1,ema_rho_0.95,5743,0.09865663437092008
gov_report:87,gov_report,7,6,4,ema_rho_0,12143,0.21938572719060523
gov_report:87,gov_report,7,6,4,ema_rho_0.25,5559,0.10043360433604336
gov_report:87,gov_report,7,6,4,ema_rho_0.5,7292,0.13174345076784102
gov_report:87,gov_report,7,6,4,ema_rho_0.99,3848,0.06952122854561879
gov_report:87,gov_report,7,6,4,ema_rho_0.999,5236,0.09459801264679313
gov_report:87,gov_report,7,6,4,ema_rho_0.9,5587,0.10093947606142728
gov_report:87,gov_report,7,6,4,ema_rho_0.8,7683,0.13880758807588076
gov_report:87,gov_report,7,6,4,ema_rho_0.95,5921,0.10697380307136405
gov_report:87,gov_report,7,6,4,ema_rho_0.995,2081,0.03759710930442638
gov_report:87,gov_report,7,6,16,ema_rho_0,8896,0.2022185851973086
gov_report:87,gov_report,7,6,16,ema_rho_0.25,4010,0.09115293689761775
gov_report:87,gov_report,7,6,16,ema_rho_0.5,5589,0.1270458265139116
gov_report:87,gov_report,7,6,16,ema_rho_0.999,4711,0.10708765230041825
gov_report:87,gov_report,7,6,16,ema_rho_0.99,3290,0.07478632478632478
gov_report:87,gov_report,7,6,16,ema_rho_0.9,4598,0.10451900345517366
gov_report:87,gov_report,7,6,16,ema_rho_0.8,6078,0.13816148390616476
gov_report:87,gov_report,7,6,16,ema_rho_0.995,1748,0.03973449718130569
gov_report:87,gov_report,7,6,16,ema_rho_0.95,5072,0.11529368976177487
gov_report:87,gov_report,7,6,32,ema_rho_0,6620,0.22771051183269125
gov_report:87,gov_report,7,6,32,ema_rho_0.25,2447,0.08417033571821685
gov_report:87,gov_report,7,6,32,ema_rho_0.95,3019,0.10384562465602641
gov_report:87,gov_report,7,6,32,ema_rho_0.999,3702,0.1273390203632361
gov_report:87,gov_report,7,6,32,ema_rho_0.99,1977,0.06800357732526142
gov_report:87,gov_report,7,6,32,ema_rho_0.995,993,0.03415657677490369
gov_report:87,gov_report,7,6,32,ema_rho_0.8,3804,0.13084755090809025
gov_report:87,gov_report,7,6,32,ema_rho_0.9,2969,0.10212575674188222
gov_report:87,gov_report,7,6,32,ema_rho_0.5,3541,0.1218010456796918
gov_report:87,gov_report,7,7,1,ema_rho_0,15746,0.27049405620834194
gov_report:87,gov_report,7,7,1,ema_rho_0.995,2285,0.039253074967360684
gov_report:87,gov_report,7,7,1,ema_rho_0.9,5142,0.0883323026180169
gov_report:87,gov_report,7,7,1,ema_rho_0.25,6338,0.10887789459218031
gov_report:87,gov_report,7,7,1,ema_rho_0.99,3733,0.06412767127052842
gov_report:87,gov_report,7,7,1,ema_rho_0.999,5419,0.09309077166220023
gov_report:87,gov_report,7,7,1,ema_rho_0.5,7347,0.1262110904968048
gov_report:87,gov_report,7,7,1,ema_rho_0.8,6773,0.11635058063629493
gov_report:87,gov_report,7,7,1,ema_rho_0.95,5429,0.09326255754827184
gov_report:87,gov_report,7,7,4,ema_rho_0,12409,0.2241915085817525
gov_report:87,gov_report,7,7,4,ema_rho_0.995,2240,0.04046973803071364
gov_report:87,gov_report,7,7,4,ema_rho_0.9,5387,0.09732610659439928
gov_report:87,gov_report,7,7,4,ema_rho_0.25,5279,0.09537488708220415
gov_report:87,gov_report,7,7,4,ema_rho_0.99,4060,0.07335140018066848
gov_report:87,gov_report,7,7,4,ema_rho_0.5,7191,0.12991869918699187
gov_report:87,gov_report,7,7,4,ema_rho_0.999,6032,0.10897922312556459
gov_report:87,gov_report,7,7,4,ema_rho_0.95,5749,0.10386630532971997
gov_report:87,gov_report,7,7,4,ema_rho_0.8,7003,0.12652213188798556
gov_report:87,gov_report,7,7,16,ema_rho_0,9011,0.20483269685397346
gov_report:87,gov_report,7,7,16,ema_rho_0.25,3777,0.08585651936715767
gov_report:87,gov_report,7,7,16,ema_rho_0.9,4532,0.10301873067830515
gov_report:87,gov_report,7,7,16,ema_rho_0.99,3603,0.0819012547735952
gov_report:87,gov_report,7,7,16,ema_rho_0.8,5459,0.12409074377159483
gov_report:87,gov_report,7,7,16,ema_rho_0.995,2034,0.046235679214402615
gov_report:87,gov_report,7,7,16,ema_rho_0.999,5689,0.12931896708492452
gov_report:87,gov_report,7,7,16,ema_rho_0.5,5180,0.11774868157846881
gov_report:87,gov_report,7,7,16,ema_rho_0.95,4707,0.10699672667757774
gov_report:87,gov_report,7,7,32,ema_rho_0,6437,0.2214157952669235
gov_report:87,gov_report,7,7,32,ema_rho_0.9,2764,0.09507429829389102
gov_report:87,gov_report,7,7,32,ema_rho_0.25,2418,0.08317281232801321
gov_report:87,gov_report,7,7,32,ema_rho_0.99,2158,0.0742294991744634
gov_report:87,gov_report,7,7,32,ema_rho_0.8,3552,0.12217941662080352
gov_report:87,gov_report,7,7,32,ema_rho_0.999,4354,0.1497660979636764
gov_report:87,gov_report,7,7,32,ema_rho_0.995,1140,0.03921298844248762
gov_report:87,gov_report,7,7,32,ema_rho_0.5,3357,0.11547193175564116
gov_report:87,gov_report,7,7,32,ema_rho_0.95,2892,0.09947716015410016
gov_report:87,gov_report,14,0,1,ema_rho_0,17246,0.296261939119082
gov_report:87,gov_report,14,0,1,ema_rho_0.25,6299,0.10820792963650107
gov_report:87,gov_report,14,0,1,ema_rho_0.8,6382,0.10963375249089535
gov_report:87,gov_report,14,0,1,ema_rho_0.99,3584,0.06156806156806157
gov_report:87,gov_report,14,0,1,ema_rho_0.5,7311,0.12559266130694702
gov_report:87,gov_report,14,0,1,ema_rho_0.95,5202,0.08936301793444651
gov_report:87,gov_report,14,0,1,ema_rho_0.999,5189,0.08913969628255343
gov_report:87,gov_report,14,0,1,ema_rho_0.995,2170,0.03727753727753728
gov_report:87,gov_report,14,0,1,ema_rho_0.9,4829,0.0829554043839758
gov_report:87,gov_report,14,0,4,ema_rho_0,12835,0.23188798554652212
gov_report:87,gov_report,14,0,4,ema_rho_0.25,5285,0.095483288166215
gov_report:87,gov_report,14,0,4,ema_rho_0.8,6610,0.11942186088527552
gov_report:87,gov_report,14,0,4,ema_rho_0.99,4127,0.07456187895212285
gov_report:87,gov_report,14,0,4,ema_rho_0.995,2376,0.042926829268292686
gov_report:87,gov_report,14,0,4,ema_rho_0.999,6409,0.11579042457091238
gov_report:87,gov_report,14,0,4,ema_rho_0.5,6712,0.1212646793134598
gov_report:87,gov_report,14,0,4,ema_rho_0.95,5910,0.10677506775067751
gov_report:87,gov_report,14,0,4,ema_rho_0.9,5086,0.09188798554652214
gov_report:87,gov_report,14,0,16,ema_rho_0,8863,0.20146844880887435
gov_report:87,gov_report,14,0,16,ema_rho_0.25,3728,0.08474268048736133
gov_report:87,gov_report,14,0,16,ema_rho_0.999,5928,0.1347517730496454
gov_report:87,gov_report,14,0,16,ema_rho_0.99,4000,0.09092562284051646
gov_report:87,gov_report,14,0,16,ema_rho_0.995,2145,0.04875886524822695
gov_report:87,gov_report,14,0,16,ema_rho_0.5,4895,0.11127023095108202
gov_report:87,gov_report,14,0,16,ema_rho_0.95,5358,0.12179487179487179
gov_report:87,gov_report,14,0,16,ema_rho_0.9,4206,0.09560829241680306
gov_report:87,gov_report,14,0,16,ema_rho_0.8,4869,0.11067921440261866
gov_report:87,gov_report,14,0,32,ema_rho_0,5555,0.19107732526141993
gov_report:87,gov_report,14,0,32,ema_rho_0.25,2272,0.07815079801871216
gov_report:87,gov_report,14,0,32,ema_rho_0.999,4051,0.13934369840396257
gov_report:87,gov_report,14,0,32,ema_rho_0.9,3147,0.10824848651623556
gov_report:87,gov_report,14,0,32,ema_rho_0.5,3148,0.10828288387451844
gov_report:87,gov_report,14,0,32,ema_rho_0.99,2459,0.08458310401761145
gov_report:87,gov_report,14,0,32,ema_rho_0.995,1333,0.0458516785910842
gov_report:87,gov_report,14,0,32,ema_rho_0.95,3338,0.11481838194826638
gov_report:87,gov_report,14,0,32,ema_rho_0.8,3769,0.12964364336818932
gov_report:87,gov_report,14,1,1,ema_rho_0,16238,0.27894592180306466
gov_report:87,gov_report,14,1,1,ema_rho_0.25,6381,0.10961657390228818
gov_report:87,gov_report,14,1,1,ema_rho_0.95,4164,0.07153164296021439
gov_report:87,gov_report,14,1,1,ema_rho_0.8,6687,0.11487322201607916
gov_report:87,gov_report,14,1,1,ema_rho_0.99,3170,0.054456125884697316
gov_report:87,gov_report,14,1,1,ema_rho_0.9,4122,0.07081014223871367
gov_report:87,gov_report,14,1,1,ema_rho_0.5,7608,0.13069470212327355
gov_report:87,gov_report,14,1,1,ema_rho_0.995,2657,0.04564350992922422
gov_report:87,gov_report,14,1,1,ema_rho_0.999,7185,0.12342815914244486
gov_report:87,gov_report,14,1,4,ema_rho_0,11908,0.21514001806684732
gov_report:87,gov_report,14,1,4,ema_rho_0.95,4482,0.08097560975609756
gov_report:87,gov_report,14,1,4,ema_rho_0.8,7473,0.13501355013550134
gov_report:87,gov_report,14,1,4,ema_rho_0.99,3350,0.06052393857271906
gov_report:87,gov_report,14,1,4,ema_rho_0.25,6007,0.10852755194218609
gov_report:87,gov_report,14,1,4,ema_rho_0.5,8145,0.14715447154471545
gov_report:87,gov_report,14,1,4,ema_rho_0.9,4436,0.08014453477868112
gov_report:87,gov_report,14,1,4,ema_rho_0.999,6701,0.12106594399277326
gov_report:87,gov_report,14,1,4,ema_rho_0.995,2848,0.051454381210478774
gov_report:87,gov_report,14,1,16,ema_rho_0,8548,0.19430805601018367
gov_report:87,gov_report,14,1,16,ema_rho_0.95,4591,0.10435988361520276
gov_report:87,gov_report,14,1,16,ema_rho_0.8,5066,0.11515730132751409
gov_report:87,gov_report,14,1,16,ema_rho_0.25,4157,0.09449445353700672
gov_report:87,gov_report,14,1,16,ema_rho_0.99,3397,0.0772185851973086
gov_report:87,gov_report,14,1,16,ema_rho_0.9,3408,0.07746863066012002
gov_report:87,gov_report,14,1,16,ema_rho_0.5,5552,0.12620476450263685
gov_report:87,gov_report,14,1,16,ema_rho_0.995,2957,0.0672167666848518
gov_report:87,gov_report,14,1,16,ema_rho_0.999,6316,0.1435715584651755
gov_report:87,gov_report,14,1,32,ema_rho_0,4924,0.1693725921849202
gov_report:87,gov_report,14,1,32,ema_rho_0.95,3502,0.12045954870665933
gov_report:87,gov_report,14,1,32,ema_rho_0.8,3228,0.11103467253714915
gov_report:87,gov_report,14,1,32,ema_rho_0.25,1979,0.06807237204182719
gov_report:87,gov_report,14,1,32,ema_rho_0.5,2671,0.09187534397358282
gov_report:87,gov_report,14,1,32,ema_rho_0.99,2609,0.08974270776004403
gov_report:87,gov_report,14,1,32,ema_rho_0.9,2745,0.09442074848651623
gov_report:87,gov_report,14,1,32,ema_rho_0.995,2301,0.0791483214089158
gov_report:87,gov_report,14,1,32,ema_rho_0.999,5113,0.17587369290038524
gov_report:87,gov_report,14,2,1,ema_rho_0,14437,0.24800728372156944
gov_report:87,gov_report,14,2,1,ema_rho_0.25,5884,0.10107881536452964
gov_report:87,gov_report,14,2,1,ema_rho_0.99,3777,0.06488352916924346
