name,family,specification,auroc,auprc,order,feature_count,harmful_recall,refresh_coverage,missed_normalized_regret,missed_event_count,harmful_event_count,task_recall
or_layer_attention_summary_drift_gt_0__retained_attention_mass_lt_1,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}]}",0.5672149744753261,0.5644941763465989,1,2,1.0,0.9047619047619048,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__retained_attention_mass_lt_1,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}]}",0.6063528077141237,0.6049752845702201,2,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__selector_score_drift_gt_0.2092915,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.5672149744753261,0.5644941763465989,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__selector_score_drift_gt_0.2092915,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.5672149744753261,0.5644941763465989,2,2,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_layer_attention_summary_drift_gt_0__retained_attention_mass_lt_0.99076363,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}]}",0.5672149744753261,0.5644941763465989,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__retained_attention_mass_lt_0.99076363,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}]}",0.6063528077141237,0.6049752845702202,2,2,0.975609756097561,0.8452380952380952,0.0056209054074956785,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_layer_attention_summary_drift_gt_0__query_norm_drift_gt_0.011420776,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.011420775928880234}]}",0.5533182076006806,0.5212086183371089,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__query_norm_drift_gt_0.011420776,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.011420775928880234}]}",0.6772546795235395,0.6193734554244579,2,2,0.975609756097561,0.7976190476190477,0.012617963270997947,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__token_age_mean_gt_673.25,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.5862166761202495,0.555724517390874,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__token_age_mean_gt_673.25,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.5890527509926261,0.5746003713465945,2,2,0.975609756097561,0.8214285714285714,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__token_age_std_gt_380.5377,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.5853658536585366,0.5554075471325639,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__token_age_std_gt_380.5377,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.5913216108905275,0.577083457794664,2,2,0.975609756097561,0.8214285714285714,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.5672149744753261,0.5644941763465989,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.6114577424844015,0.5466130623025911,2,2,0.975609756097561,0.8452380952380952,0.013914671402319211,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_layer_attention_summary_drift_gt_0__core_attention_mass_lt_0.44754478,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.5519001701644923,0.5594807905865877,1,2,1.0,0.9880952380952381,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__core_attention_mass_lt_0.44754478,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.6766874645490641,0.5929771445816034,2,2,0.975609756097561,0.8095238095238095,0.018261274194568224,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__compressed_sketch_l2_gt_16.216309,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}]}",0.7005104934770279,0.6594956944299116,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__compressed_sketch_l2_gt_16.216309,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}]}",0.5519001701644923,0.5459110422457143,2,2,0.975609756097561,0.8452380952380952,0.02369909576007732,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__sink_attention_mass_gt_0.00044956532,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}]}",0.5609756097560976,0.5622895409915861,1,2,1.0,0.9880952380952381,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__sink_attention_mass_gt_0.00044956532,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}]}",0.6653431650595576,0.6301786832831416,2,2,0.9512195121951219,0.8095238095238095,0.017338364355847694,2,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9130434782608695}"
or_layer_attention_summary_drift_gt_0__core_attention_mass_lt_0.42391143,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.5519001701644923,0.5594807905865877,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__core_attention_mass_lt_0.42391143,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.6772546795235393,0.6166837446740805,2,2,0.9512195121951219,0.7738095238095238,0.02258953183897988,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__selected_core_score_margin_gt_0.049871837,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.5604083947816223,0.5621172104675958,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__selected_core_score_margin_gt_0.049871837,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.6891661939875213,0.6481521431057362,2,2,0.9512195121951219,0.7976190476190477,0.02871850154685068,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__attention_entropy_lt_3.3301971,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.6471922858763471,0.6393127156014021,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__attention_entropy_lt_3.3301971,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.5717526942711288,0.5345025585327611,2,2,0.9512195121951219,0.8214285714285714,0.02984471679689463,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.5246738513896767,0.5491294657831047,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.6267725467952353,0.5715310126831843,2,2,0.9512195121951219,0.7976190476190477,0.03226570964626368,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_retained_attention_mass_lt_1__selector_score_drift_gt_0.2092915,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.5672149744753262,0.5644941763465989,1,2,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__selector_score_drift_gt_0.2092915,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.6012478729438457,0.6030527355034149,2,2,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_retained_attention_mass_lt_1__layer_attention_summary_drift_gt_0.2092915,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.209291501628526}]}",0.5672149744753262,0.5644941763465989,1,2,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__layer_attention_summary_drift_gt_0.2092915,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.209291501628526}]}",0.6012478729438457,0.6030527355034149,2,2,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_retained_attention_mass_lt_1__query_norm_drift_gt_0.011420776,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.011420775928880234}]}",0.608621667612025,0.5469058273616392,1,2,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__query_norm_drift_gt_0.011420776,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.011420775928880234}]}",0.6676120249574589,0.6290239342881796,2,2,0.975609756097561,0.7976190476190477,0.012617963270997947,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_retained_attention_mass_lt_1__token_age_mean_gt_673.25,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.5879183210436756,0.5560411709955795,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__token_age_mean_gt_673.25,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.6239364719228588,0.6139236168846647,2,2,0.975609756097561,0.8333333333333334,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_retained_attention_mass_lt_1__token_age_std_gt_380.5377,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.5862166761202495,0.555724517390874,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__token_age_std_gt_380.5377,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.6262053318207601,0.6170646430076435,2,2,0.975609756097561,0.8333333333333334,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_retained_attention_mass_lt_1__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.5978445830969937,0.5997712500322913,1,2,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.6086216676120251,0.575110566595706,2,2,0.975609756097561,0.8452380952380952,0.013914671402319211,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_retained_attention_mass_lt_1__core_attention_mass_lt_0.44754478,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.5910380034032898,0.604750922653702,1,2,1.0,0.9880952380952381,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__core_attention_mass_lt_0.44754478,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.6352807714123653,0.5915863056664162,2,2,0.975609756097561,0.8214285714285714,0.018261274194568224,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_retained_attention_mass_lt_1__compressed_sketch_l2_gt_16.216309,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}]}",0.6993760635280771,0.6590865567183993,1,2,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_retained_attention_mass_lt_1__compressed_sketch_l2_gt_16.216309,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}, {""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}]}",0.5808281338627339,0.5698460795498665,2,2,0.975609756097561,0.8452380952380952,0.02369909576007732,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
